content_id,client_id,baseline_score,reason_code,impressions_90d,ctr,days_since_last_update,is_declining_label
content_03271a49b630,client_19581e27de,0,no_flag,138,0.0,22,0
content_45ef8b372487,client_19581e27de,0,no_flag,902,0.67,22,0
content_221ed6572815,client_8722616204,0,no_flag,1,0.0,8,0
content_d50a9a890aa6,client_19581e27de,0,no_flag,14653,0.15,104,1
content_be6eafb216ba,client_4e07408562,0,no_flag,5910,0.22,13,1
content_66b4046cc144,client_7f2253d7e2,0,low_ctr_visible_page,217415,0.03,20,1
content_186489efe6f4,client_6208ef0f77,0,low_ctr_visible_page,4792,0.06,104,0
content_4a6e2df5ebde,client_19581e27de,0,no_flag,13268,0.52,20,0
content_5d003ca169d3,client_8527a891e2,0,no_flag,2,0.0,20,0
content_038cace9bdd7,client_d029fa3a95,0,no_flag,37,0.0,20,1
content_c20b319ee949,client_3fdba35f04,0,no_flag,13512,1.77,26,0
content_31e7e59077fc,client_19581e27de,0,no_flag,159,0.0,104,1
content_a81ec31c9dbe,client_2c624232cd,0,no_flag,259,0.39,22,0
content_0095046d0282,client_4e07408562,0,no_flag,761,0.13,7,1
content_a6d5ea163d1f,client_19581e27de,0,low_ctr_visible_page,591,0.0,22,0
content_45a7c8034b99,client_7f2253d7e2,0,no_flag,392,0.0,20,1
content_7a86be91005d,client_3fdba35f04,0,no_flag,215,0.47,20,1
content_563f267a589d,client_6208ef0f77,0,no_flag,1887,0.37,20,0
content_758a89548943,client_3fdba35f04,0,low_ctr_visible_page,1080,0.0,104,1
content_e4695f1e10c2,client_6208ef0f77,0,no_flag,22676,0.53,104,0
content_799ca3c9c5b6,client_e29c9c180c,0,no_flag,6,0.0,20,0
content_601d2edb7fa1,client_98a3ab7c34,0,no_flag,10,0.0,1,1
content_7eebad462898,client_6208ef0f77,0,no_flag,44,0.0,104,1
content_90064405d18e,client_e629fa6598,0,no_flag,35,0.0,20,1
content_942558e9d8ec,client_19581e27de,0,low_ctr_visible_page,2526,0.04,104,0
content_829a902cef34,client_a88a7902cb,0,no_flag,2793,0.29,28,1
content_40e140ba2934,client_8722616204,0,no_flag,2,0.0,231,0
content_b2f54055ce4e,client_f74efabef1,0,no_flag,7401,0.51,20,1
content_ed5048ac754e,client_a88a7902cb,0,no_flag,55,0.0,8,0
content_14f5c86b0571,client_f369cb89fc,0,no_flag,245,0.0,20,1
content_c0386a9b3855,client_19581e27de,0,no_flag,122,0.0,104,1
content_2940a402ca44,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_77ba22d133ef,client_19581e27de,0,no_flag,1075,0.37,22,1
content_c8d5f84a6269,client_19581e27de,0,no_flag,4996,1.16,104,0
content_3cc803523902,client_19581e27de,0,no_flag,144195,0.54,22,0
content_16df9f59a133,client_f74efabef1,0,no_flag,17,0.0,20,1
content_32172659175d,client_f74efabef1,0,no_flag,5050,0.44,20,0
content_f9b632eed4ba,client_6208ef0f77,0,no_flag,961,0.1,104,1
content_a46a163f1fac,client_d4735e3a26,0,no_flag,11,9.09,20,0
content_c30c02053236,client_19581e27de,0,no_flag,328,0.61,104,0
content_3e2ee08c7710,client_7f2253d7e2,0,no_flag,1059,0.38,20,1
content_b71d70a83c40,client_8722616204,0,no_flag,62,1.61,20,1
content_ed7432d0bdff,client_8527a891e2,0,no_flag,105,0.0,104,1
content_a9b7e7614ef0,client_19581e27de,0,low_ctr_visible_page,4212,0.0,20,1
content_bc21baf71fb4,client_19581e27de,0,no_flag,651,0.15,22,0
content_a39bd9504ea0,client_19581e27de,0,no_flag,105306,0.61,22,0
content_32a98527b620,client_19581e27de,0,no_flag,221,0.0,22,0
content_3473aecb5019,client_8722616204,0,no_flag,22,0.0,8,1
content_53a72fd856a3,client_3fdba35f04,0,no_flag,103793,0.47,26,0
content_8557250d1279,client_6208ef0f77,0,no_flag,15786,1.03,104,0
content_4f3adc1c7dfc,client_2c624232cd,0,low_ctr_visible_page,682,0.0,22,0
content_a7b77117ec9b,client_9400f1b21c,0,no_flag,403,0.99,20,1
content_0c38972c44d6,client_4e07408562,0,no_flag,2103,0.1,13,1
content_ee059bfdbe2d,client_7f2253d7e2,0,no_flag,4595,0.15,20,1
content_1aa959cc9222,client_f74efabef1,0,no_flag,23,0.0,20,1
content_69ccf0b9d497,client_3fdba35f04,0,no_flag,3040,0.53,104,1
content_346e6d7d64b0,client_6208ef0f77,0,no_flag,391,0.77,104,0
content_ce80c713d2c3,client_6208ef0f77,0,no_flag,4091,0.42,104,0
content_a1027166d562,client_7f2253d7e2,0,no_flag,8106,0.56,20,1
content_761720ad15a6,client_0b918943df,0,low_ctr_visible_page,596,0.0,104,1
content_1cbf234b0599,client_f369cb89fc,0,no_flag,51,0.0,20,1
content_32e7afcee809,client_d029fa3a95,0,no_flag,27,0.0,20,0
content_604f1e836e0b,client_19581e27de,0,no_flag,27529,0.17,22,1
content_7af60c0b21a7,client_19581e27de,0,no_flag,5892,0.24,20,0
content_fbf10823a640,client_f74efabef1,0,no_flag,14881,0.26,8,1
content_e7741ea8da13,client_bbb965ab0c,0,no_flag,1820,0.27,20,1
content_69f5ac79cf1e,client_2c624232cd,0,no_flag,882,0.23,11,0
content_7658e0ca734b,client_3fdba35f04,0,no_flag,7241,0.46,20,0
content_fadc1b872839,client_f369cb89fc,0,no_flag,43,9.3,20,1
content_ecd66bd563c9,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_d58dd4ba9247,client_8527a891e2,0,low_ctr_visible_page,1584,0.0,20,0
content_52a55057b498,client_4e07408562,0,no_flag,2196,0.18,14,1
content_a61a4d80996a,client_19581e27de,0,low_ctr_visible_page,3707,0.05,22,0
content_be31243de96e,client_bbb965ab0c,0,no_flag,3732,0.51,15,0
content_8827685c11bf,client_19581e27de,0,no_flag,1030,0.49,22,0
content_604410d157b0,client_19581e27de,0,low_ctr_visible_page,631,0.0,22,1
content_2f32f2c94c2e,client_d029fa3a95,0,no_flag,41,0.0,20,0
content_4b307785c3a0,client_6208ef0f77,0,no_flag,1269,0.08,104,0
content_00051024c2a3,client_8722616204,0,no_flag,2,0.0,104,0
content_f508192df268,client_19581e27de,0,no_flag,457,0.0,22,1
content_603c4da795bc,client_3fdba35f04,0,no_flag,122,0.0,104,1
content_5a46cb402872,client_9400f1b21c,0,low_ctr_visible_page,10305,0.01,20,1
content_92b73ecffd30,client_d029fa3a95,0,no_flag,47,0.0,20,1
content_6e1712f8e971,client_8527a891e2,0,no_flag,57,0.0,20,0
content_2489ce211d9a,client_d029fa3a95,0,no_flag,260,0.0,20,1
content_b007cfb9bd33,client_3fdba35f04,0,no_flag,1835,0.27,14,1
content_32774e3c63e0,client_19581e27de,0,low_ctr_visible_page,791,0.0,22,0
content_7695d33efa9f,client_19581e27de,0,no_flag,5619,0.07,20,1
content_a5774d89e594,client_bbb965ab0c,0,no_flag,354,0.56,20,1
content_4603dd3ef656,client_6208ef0f77,0,no_flag,1417,0.21,104,1
content_bc267fa9fcfc,client_19581e27de,0,no_flag,1791,0.22,104,0
content_aece8aa742ae,client_2c624232cd,0,no_flag,1070,0.28,11,0
content_d14239ef4629,client_f369cb89fc,0,no_flag,63,0.0,20,0
content_4f08e83d1907,client_8722616204,0,no_flag,122,0.82,20,1
content_8c05feed3339,client_4e07408562,0,no_flag,6276,0.22,13,0
content_29d524121dbd,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_eae0fa00b82b,client_9f14025af0,0,no_flag,5,0.0,20,0
content_9b0075a45056,client_f369cb89fc,0,no_flag,12,0.0,20,0
content_0a2c77b82551,client_6208ef0f77,0,no_flag,8584,1.78,20,1
content_6bedb14141c9,client_e629fa6598,0,no_flag,5641,0.11,22,0
content_0e7077f8f0fd,client_d4735e3a26,0,no_flag,64,1.56,20,0
content_05fb66f99f0d,client_3fdba35f04,0,no_flag,1225,0.08,104,1
content_b37415448f52,client_19581e27de,0,no_flag,10,0.0,22,1
content_b81e0f46cea9,client_d029fa3a95,0,no_flag,54,0.0,183,1
content_03f42c8320c4,client_3fdba35f04,0,no_flag,6030,0.13,20,0
content_722ffb69f94a,client_6208ef0f77,0,no_flag,18698,0.2,104,1
content_6df6bb086185,client_19581e27de,0,no_flag,101,0.0,22,0
content_8bb1eb490eb5,client_19581e27de,0,no_flag,140,0.0,104,1
content_ad422b9c8870,client_7f2253d7e2,0,no_flag,867,0.23,20,1
content_73668c22b91c,client_19581e27de,0,no_flag,42,0.0,104,1
content_f45b17042342,client_e29c9c180c,0,no_flag,2,0.0,20,0
content_9677b1d99b8b,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_e843f4c3ce75,client_6208ef0f77,0,no_flag,2210,0.14,104,0
content_b3e76ca33ba5,client_6208ef0f77,0,low_ctr_visible_page,8197,0.02,104,1
content_2e0483eb1960,client_4e07408562,0,no_flag,7707,0.3,104,0
content_560b29022e63,client_2c624232cd,0,no_flag,861,0.35,22,0
content_61a00093ffc8,client_f74efabef1,0,no_flag,17,0.0,8,1
content_ef47eb66f24e,client_19581e27de,0,no_flag,16115,0.38,22,1
content_a8ff0cbbec9f,client_f74efabef1,0,no_flag,398,0.0,20,0
content_67c2626a09e5,client_19581e27de,0,low_ctr_visible_page,671,0.0,22,0
content_1baa21542d7a,client_6208ef0f77,0,no_flag,202,0.0,104,1
content_b3c8c892936e,client_19581e27de,0,no_flag,9454,0.2,20,1
content_edd499ecf587,client_19581e27de,0,no_flag,262,0.0,104,1
content_3c32839c9789,client_b4944c6ff0,0,no_flag,2334,0.3,20,0
content_70af4255f30b,client_19581e27de,0,no_flag,7131,0.15,104,1
content_94b3a4952997,client_6208ef0f77,0,no_flag,2546,0.2,104,1
content_c447b66461f8,client_8527a891e2,0,no_flag,14,0.0,20,1
content_f01fc1fb9b35,client_e29c9c180c,0,no_flag,3,0.0,20,0
content_1cae0767ba64,client_f369cb89fc,0,no_flag,165,0.0,20,1
content_00285f35fca2,client_19581e27de,0,no_flag,1014,0.3,22,1
content_1c65094a9237,client_9f14025af0,0,no_flag,19,0.0,20,0
content_d6b817497321,client_6208ef0f77,0,no_flag,9121,0.38,104,1
content_9adc9578eaf4,client_19581e27de,0,no_flag,888,0.11,104,0
content_673fe764797f,client_7f2253d7e2,0,no_flag,13672,0.5,20,1
content_4104378e68f7,client_2c624232cd,0,no_flag,16,0.0,22,0
content_6326d2f3bb96,client_19581e27de,0,low_ctr_visible_page,720,0.0,22,1
content_001be51d94db,client_19581e27de,0,no_flag,10203,0.45,22,0
content_3a59ab89b70c,client_349c41201b,0,no_flag,13710,0.46,20,0
content_5c053244198a,client_3fdba35f04,0,no_flag,20576,0.28,20,1
content_40fa7c504e5a,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_7a7d7fe6ba9b,client_d4735e3a26,0,no_flag,3,33.33,20,0
content_46c1b521c941,client_3fdba35f04,0,low_ctr_visible_page,4621,0.02,104,1
content_f9c635766b72,client_a88a7902cb,0,no_flag,164,0.0,28,1
content_132e8e6a6101,client_3fdba35f04,0,no_flag,11851,0.22,14,1
content_7efca55e8633,client_e629fa6598,0,no_flag,59,0.0,22,0
content_db92d0020b1c,client_6208ef0f77,0,low_ctr_visible_page,2247,0.0,20,0
content_69ed534958ee,client_349c41201b,0,no_flag,9698,0.69,20,0
content_0056b5106e7f,client_3fdba35f04,0,no_flag,699,0.29,20,1
content_3e048af23576,client_f369cb89fc,0,no_flag,32,0.0,8,0
content_8e7985669618,client_d4735e3a26,0,no_flag,6,16.67,20,0
content_95702ed9a221,client_7f2253d7e2,0,low_ctr_visible_page,670,0.0,20,1
content_9a346e01b914,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_81bac4d5e72a,client_4ec9599fc2,0,no_flag,4571,0.46,104,0
content_267d8cf80905,client_7f2253d7e2,0,no_flag,20947,0.79,20,1
content_b2f3d3446137,client_19581e27de,0,no_flag,896,1.0,22,0
content_75114b088b25,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_c942ac3f6de8,client_3fdba35f04,0,low_ctr_visible_page,1950,0.05,104,1
content_2d08ccac3f63,client_f369cb89fc,0,no_flag,19035,0.07,20,1
content_cf85dc1bdaff,client_d029fa3a95,0,no_flag,118,0.0,20,0
content_3a0220d705f3,client_19581e27de,0,no_flag,305,0.0,22,0
content_ac031df6871c,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_e37ac6e0380a,client_f369cb89fc,0,no_flag,1,0.0,8,0
content_b48f6ba46356,client_19581e27de,0,no_flag,10,0.0,22,1
content_a4d677c4395d,client_e629fa6598,0,low_ctr_visible_page,853,0.0,22,1
content_3e4fb8745f38,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_c4eac734abcd,client_19581e27de,0,no_flag,19,0.0,22,1
content_d5d86fafcee6,client_98a3ab7c34,0,no_flag,2,0.0,1,1
content_41ffdf98a18e,client_624b60c58c,0,no_flag,247,0.0,8,1
content_c00f2c0ac78b,client_19581e27de,0,no_flag,127,0.0,22,0
content_cbd1a245e284,client_3fdba35f04,0,no_flag,1847,0.11,104,1
content_baa6a54dba0b,client_19581e27de,0,no_flag,303,0.0,22,1
content_74f585f21ba3,client_4e07408562,0,no_flag,2536,0.63,7,0
content_6be403387b91,client_9f14025af0,0,no_flag,1,0.0,20,0
content_157bbc9748ed,client_7f2253d7e2,0,no_flag,8733,0.5,20,1
content_7b337c0d158f,client_bbb965ab0c,0,no_flag,3368,0.15,15,0
content_5692e949daf8,client_3fdba35f04,0,no_flag,429,0.23,41,0
content_4658b533f2a2,client_d029fa3a95,0,no_flag,84,0.0,20,1
content_216a54125880,client_8527a891e2,0,no_flag,282,0.0,104,1
content_eecd7d70711c,client_2c624232cd,0,no_flag,79,0.0,22,1
content_27d0239489ed,client_a88a7902cb,0,no_flag,212,0.47,20,1
content_3c4fa85ef4c9,client_19581e27de,0,no_flag,8564,1.03,104,1
content_a8a0b3324928,client_19581e27de,0,low_ctr_visible_page,563,0.0,104,1
content_3753ed3651c1,client_19581e27de,0,low_ctr_visible_page,1493,0.0,22,1
content_28c5aa67942a,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_a51f84a48b68,client_02d20bbd7e,0,no_flag,189,0.53,104,1
content_f155a0aa9e9e,client_434c9b5ae5,0,low_ctr_visible_page,2302,0.0,89,1
content_3c66f06fb378,client_624b60c58c,0,no_flag,3682,0.11,104,1
content_75955e125af3,client_3fdba35f04,0,no_flag,363,0.28,104,1
content_bb82b7c5f194,client_19581e27de,0,no_flag,485,0.0,104,1
content_5c71b23a061f,client_19581e27de,0,no_flag,36619,0.13,104,0
content_2f95ac170c67,client_8722616204,0,no_flag,173,0.58,104,1
content_33568d94703c,client_19581e27de,0,no_flag,26,0.0,22,0
content_32097c1cfc4e,client_f369cb89fc,0,no_flag,7,0.0,20,1
content_2c28721dbba6,client_6208ef0f77,0,no_flag,31626,0.97,20,0
content_4a7582bfb40c,client_349c41201b,0,no_flag,5444,0.26,20,1
content_f915142c5701,client_6208ef0f77,0,low_ctr_visible_page,1694,0.06,104,1
content_733d46a38a79,client_e629fa6598,0,no_flag,171,0.0,20,1
content_510559cd6193,client_3fdba35f04,0,no_flag,587,0.17,104,0
content_547f3b61fe74,client_3fdba35f04,0,no_flag,81,0.0,104,1
content_f69030ce38de,client_19581e27de,0,no_flag,263,0.0,104,0
content_271940834e91,client_4e07408562,0,no_flag,21615,0.33,104,0
content_f7087ef21009,client_6208ef0f77,0,no_flag,6424,0.09,104,1
content_d34db50e81a9,client_349c41201b,0,no_flag,2317,0.43,20,1
content_66b277da578e,client_19581e27de,0,no_flag,55,0.0,104,0
content_35e9f6e2f391,client_349c41201b,0,no_flag,3825,0.37,20,1
content_15f4ea33af22,client_f74efabef1,0,no_flag,483,0.21,20,0
content_4dc43a2e2931,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_d9eb4a8986e7,client_3fdba35f04,0,no_flag,3382,0.12,104,1
content_5365884ee430,client_d029fa3a95,0,no_flag,186,0.54,20,1
content_ae0adc0755b5,client_19581e27de,0,no_flag,521,0.38,22,0
content_7dfafed821a2,client_f369cb89fc,0,no_flag,3322,0.18,20,1
content_5fd6ce0b4236,client_8527a891e2,0,no_flag,3,0.0,92,1
content_d3f00c2945a5,client_19581e27de,0,no_flag,611,0.16,22,0
content_8032ad995e15,client_f74efabef1,0,no_flag,12384,0.18,20,0
content_cea28aadf553,client_6208ef0f77,0,no_flag,481,0.0,20,1
content_992ff46f1102,client_3fdba35f04,0,no_flag,1124,0.09,104,1
content_167cb3631905,client_8527a891e2,0,no_flag,369,0.0,104,0
content_7562ba6fd5a0,client_d029fa3a95,0,no_flag,279,0.0,20,1
content_3bf35d43198c,client_d029fa3a95,0,no_flag,42,0.0,20,0
content_9c0238397980,client_3fdba35f04,0,no_flag,2984,0.57,104,1
content_1b46f6ef7ef9,client_19581e27de,0,no_flag,13450,0.08,20,0
content_64e97fb0e71b,client_3fdba35f04,0,no_flag,513,0.19,104,1
content_025d3a6c6e69,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_0f6db083a36f,client_19581e27de,0,low_ctr_visible_page,548,0.0,22,1
content_f28770298f6d,client_d029fa3a95,0,no_flag,11,0.0,183,1
content_ead9ed9be0c4,client_f369cb89fc,0,no_flag,15,0.0,8,0
content_719108eb5086,client_98a3ab7c34,0,no_flag,21,0.0,1,0
content_268910e38131,client_8527a891e2,0,no_flag,371,0.27,104,1
content_e5f42a071ed2,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_06c9e43d1287,client_4e07408562,0,low_ctr_visible_page,1376,0.0,5,1
content_67d4bd0f7151,client_f369cb89fc,0,no_flag,62,0.0,20,0
content_bc30d6697d2b,client_8527a891e2,0,no_flag,10,0.0,20,1
content_fed80b21d2a4,client_f74efabef1,0,no_flag,384,0.26,20,0
content_2fb1ccd00bf9,client_bbb965ab0c,0,no_flag,9539,1.06,15,0
content_e12868d1f396,client_4e07408562,0,no_flag,149712,0.07,7,0
content_f5ede7978b69,client_e29c9c180c,0,no_flag,36,0.0,20,1
content_03582b12af32,client_f74efabef1,0,low_ctr_visible_page,4918,0.0,20,1
content_fc1ac958f6b4,client_a88a7902cb,0,no_flag,51,0.0,28,0
content_0f01aa253c88,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_47bf0982b85d,client_3fdba35f04,0,no_flag,258,0.0,20,1
content_5e43e1b6a9a4,client_6208ef0f77,0,no_flag,710,0.14,104,1
content_d8d13c0aa955,client_19581e27de,0,no_flag,256,0.0,104,1
content_d693c4079324,client_19581e27de,0,no_flag,5928,0.17,22,0
content_24d7e3bc75e6,client_a88a7902cb,0,no_flag,4164,0.34,20,1
content_720edd4e1491,client_8527a891e2,0,no_flag,1174,0.43,104,0
content_8f1232b9313c,client_4ec9599fc2,0,no_flag,4004,0.57,104,1
content_9da19b2cac84,client_8527a891e2,0,no_flag,1,0.0,20,0
content_b72e7770d83e,client_19581e27de,0,no_flag,275,0.0,22,0
content_2143794a59ca,client_19581e27de,0,low_ctr_visible_page,26413,0.03,104,1
content_b9c64974f6cb,client_19581e27de,0,no_flag,39341,0.47,104,1
content_f6dcee12f43a,client_6208ef0f77,0,no_flag,10056,0.07,104,1
content_ee5bbde64a16,client_4ec9599fc2,0,no_flag,96,0.0,104,1
content_497be869d0cc,client_d029fa3a95,0,no_flag,110,0.0,20,1
content_80766411f690,client_4ec9599fc2,0,no_flag,41,2.44,104,0
content_f0aad930f507,client_19581e27de,0,low_ctr_visible_page,73457,0.05,22,0
content_cb34160242e8,client_19581e27de,0,low_ctr_visible_page,3128,0.0,104,0
content_2e00bd2baf93,client_e29c9c180c,0,no_flag,3,0.0,20,0
content_3887d4e7218b,client_4ec9599fc2,0,no_flag,1598,0.13,104,1
content_98b2e844bc71,client_f369cb89fc,0,no_flag,1830,0.22,8,0
content_3713b7b66d7b,client_19581e27de,0,no_flag,11684,0.33,104,0
content_6799ef15e250,client_19581e27de,0,no_flag,245,0.82,20,0
content_8683608c0c51,client_19581e27de,0,low_ctr_visible_page,635,0.0,22,0
content_1031eff6f464,client_349c41201b,0,no_flag,4074,0.32,20,0
content_69fad7e6c50c,client_7f2253d7e2,0,no_flag,28000,1.32,106,1
content_90fa522e3288,client_f74efabef1,0,no_flag,1,0.0,8,0
content_f78faba0af78,client_4e07408562,0,no_flag,13011,0.55,104,0
content_d523c636b39b,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_773336009ece,client_a88a7902cb,0,no_flag,7063,0.14,28,1
content_c952ff3cbfac,client_19581e27de,0,no_flag,885,0.11,22,1
content_749d7cc87f7c,client_4ec9599fc2,0,low_ctr_visible_page,522,0.0,20,1
content_62941b746237,client_8722616204,0,no_flag,100,0.0,8,1
content_f1ee138a1894,client_19581e27de,0,no_flag,770,0.26,22,0
content_e5481aa7df58,client_4e07408562,0,no_flag,23782,0.82,25,0
content_f4382a167e63,client_6208ef0f77,0,low_ctr_visible_page,14954,0.02,104,1
content_6b6f823e966a,client_d4735e3a26,0,no_flag,6,16.67,211,0
content_f223bccd09b2,client_4e07408562,0,no_flag,2396,0.29,7,0
content_bed953779e9f,client_6208ef0f77,0,no_flag,346,0.58,20,1
content_e19fb11fe1f8,client_19581e27de,0,no_flag,4586,0.15,104,1
content_c65aa2b1ea0b,client_6208ef0f77,0,no_flag,114,0.0,104,0
content_cbd782c11268,client_3fdba35f04,0,no_flag,182,0.0,104,1
content_6238a88e9809,client_4e07408562,0,no_flag,1526,0.2,14,0
content_a9eee77fbd99,client_349c41201b,0,no_flag,75023,0.35,20,0
content_5358fd8061b3,client_19581e27de,0,no_flag,18429,0.33,22,0
content_0ca03d54c197,client_19581e27de,0,low_ctr_visible_page,1359,0.0,104,1
content_86d362662047,client_19581e27de,0,no_flag,3438,0.12,22,0
content_f2611bfa33b9,client_19581e27de,0,no_flag,5014,0.1,20,1
content_b192f95bfc82,client_624b60c58c,0,no_flag,6,0.0,104,1
content_321ceeadc24b,client_19581e27de,0,no_flag,8800,0.16,20,1
content_57711813a543,client_19581e27de,0,no_flag,133,0.0,22,0
content_04131190b83e,client_6208ef0f77,0,low_ctr_visible_page,8695,0.05,104,0
content_cc1426618cb6,client_4e07408562,0,no_flag,1484,0.13,7,0
content_f6227c12b17b,client_8527a891e2,0,no_flag,10,0.0,20,1
content_71019fde780d,client_8527a891e2,0,no_flag,2,0.0,103,0
content_f5458f832f0d,client_d029fa3a95,0,no_flag,20,0.0,20,0
content_0d5a75339f4b,client_4e07408562,0,low_ctr_visible_page,21541,0.06,25,0
content_0f7cd02a7fbb,client_19581e27de,0,low_ctr_visible_page,3669,0.05,104,1
content_22f32c06ad75,client_6208ef0f77,0,no_flag,8879,0.11,104,0
content_d22a42b60578,client_19581e27de,0,no_flag,1508,0.13,104,1
content_5f48696eaba4,client_19581e27de,0,no_flag,32255,0.23,22,0
content_20ab9bcd058f,client_4e07408562,0,no_flag,2029,0.1,14,0
content_732b8ddb95a5,client_7f2253d7e2,0,no_flag,668,0.45,20,1
content_69a1177b5e75,client_19581e27de,0,no_flag,270,0.0,104,0
content_1777590f5506,client_f369cb89fc,0,no_flag,354,0.28,20,1
content_6cbc4c3512a6,client_4e07408562,0,low_ctr_visible_page,611,0.0,104,0
content_8217bd533d5d,client_349c41201b,0,low_ctr_visible_page,1459,0.0,8,1
content_ad8987041ecb,client_f369cb89fc,0,no_flag,6,0.0,8,0
content_dab25eed9d9d,client_19581e27de,0,no_flag,1115,0.09,22,1
content_cf7a5a06c1ff,client_8722616204,0,no_flag,2,0.0,8,1
content_7047e21dd241,client_19581e27de,0,low_ctr_visible_page,726,0.0,22,0
content_5ca5577631fa,client_19581e27de,0,no_flag,149,0.0,104,0
content_3c8f26c414f6,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_b610741d6d05,client_9f14025af0,0,no_flag,1,0.0,151,0
content_90a4d52e52b8,client_19581e27de,0,no_flag,234,0.0,22,0
content_e0ac7de49ebc,client_8722616204,0,no_flag,5,0.0,104,0
content_67f2eacbb83b,client_f74efabef1,0,no_flag,66,0.0,8,1
content_43cee7a2e67e,client_f369cb89fc,0,no_flag,295,0.0,20,1
content_d3a7b43aa37f,client_19581e27de,0,no_flag,3685,0.16,22,1
content_eb4c8f7b7466,client_a88a7902cb,0,no_flag,80,0.0,28,0
content_25d914894523,client_8527a891e2,0,no_flag,1203,0.17,104,0
content_6abafc928608,client_d4735e3a26,0,no_flag,23,4.35,20,0
content_3913b54f1805,client_8722616204,0,no_flag,1,0.0,8,0
content_3f2165ae576b,client_8722616204,0,no_flag,3,0.0,8,1
content_2a12375a7402,client_19581e27de,0,no_flag,193,0.0,104,1
content_023935f33150,client_19581e27de,0,low_ctr_visible_page,517,0.0,104,0
content_54bda6d2e0dd,client_3fdba35f04,0,no_flag,140,0.0,104,1
content_1bf18634c2bd,client_19581e27de,0,no_flag,69,0.0,104,1
content_1ecee2e82a92,client_f74efabef1,0,no_flag,350,0.0,8,1
content_60589b8d9fd9,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_9bf785e9c6d8,client_4e07408562,0,low_ctr_visible_page,1082,0.0,13,0
content_1f97c2c8f517,client_4e07408562,0,low_ctr_visible_page,2156,0.0,104,1
content_b15e7fc3936f,client_4ec9599fc2,0,no_flag,837,0.36,104,1
content_b763cd250b13,client_2c624232cd,0,no_flag,58,1.72,22,1
content_b41bdc759a15,client_19581e27de,0,low_ctr_visible_page,1885,0.05,104,0
content_5c7986c4bc99,client_6208ef0f77,0,no_flag,11205,0.28,104,1
content_4c07d7758dc8,client_19581e27de,0,no_flag,680,0.29,104,1
content_fb61eb17f982,client_d029fa3a95,0,no_flag,21,4.76,183,0
content_e498dc17dc04,client_8527a891e2,0,no_flag,1429,0.21,104,0
